2020-08-13 17:36:18.349  INFO [Trade-Sequence-Service,,,,]-INFO -TradeSequenceServiceApplication-[Line:651]-No active profile set, falling back to default profiles: default
2020-08-13 17:36:22.457  INFO [Trade-Sequence-Service,,,,]-INFO -DiscoveryClient-[Line:1086]-The response status is 200
2020-08-13 17:36:22.461  INFO [Trade-Sequence-Service,,,,]-INFO -DiscoveryClient-[Line:1301]-Starting heartbeat executor: renew interval is: 30
2020-08-13 17:36:22.464  INFO [Trade-Sequence-Service,,,,]-INFO -InstanceInfoReplicator-[Line:60]-InstanceInfoReplicator onDemand update allowed rate per min is 4
2020-08-13 17:36:22.468  INFO [Trade-Sequence-Service,,,,]-INFO -DiscoveryClient-[Line:475]-Discovery Client initialized at timestamp 1597320382467 with initial instances count: 0
2020-08-13 17:36:22.475  INFO [Trade-Sequence-Service,,,,]-INFO -DiscoveryClient-[Line:1337]-Saw local status change event StatusChangeEvent [timestamp=1597320382475, current=UP, previous=STARTING]
2020-08-13 17:36:22.478  INFO [Trade-Sequence-Service,,,,]-INFO -DiscoveryClient-[Line:854]-DiscoveryClient_TRADE-SEQUENCE-SERVICE/192.168.43.80:Trade-Sequence-Service:8083: registering service...
2020-08-13 17:36:22.508  INFO [Trade-Sequence-Service,,,,]-INFO -DocumentationPluginsBootstrapper-[Line:160]-Context refreshed
2020-08-13 17:36:22.523  INFO [Trade-Sequence-Service,,,,]-INFO -DocumentationPluginsBootstrapper-[Line:163]-Found 1 custom documentation plugin(s)
2020-08-13 17:36:22.540  INFO [Trade-Sequence-Service,,,,]-INFO -DiscoveryClient-[Line:863]-DiscoveryClient_TRADE-SEQUENCE-SERVICE/192.168.43.80:Trade-Sequence-Service:8083 - registration status: 204
2020-08-13 17:36:22.559  INFO [Trade-Sequence-Service,,,,]-INFO -ApiListingReferenceScanner-[Line:41]-Scanning for api listing references
2020-08-13 17:36:22.684  INFO [Trade-Sequence-Service,,,,]-INFO -TradeSequenceServiceApplication-[Line:61]-Started TradeSequenceServiceApplication in 5.809 seconds (JVM running for 6.566)
2020-08-13 17:36:22.687  INFO [Trade-Sequence-Service,,,,]-INFO -TradeSequenceServiceApplication-[Line:15]-Sequence Service Started
2020-08-13 17:36:37.837  INFO [Trade-Account-Service,,,,]-INFO -AccountTradeServiceApplication-[Line:651]-No active profile set, falling back to default profiles: default
2020-08-13 17:36:40.615  INFO [Trade-Account-Service,,,,]-INFO -cluster-[Line:71]-Cluster created with settings {hosts=[localhost:27017], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms'}
2020-08-13 17:36:40.653  INFO [Trade-Account-Service,,,,]-INFO -connection-[Line:71]-Opened connection [connectionId{localValue:1, serverValue:4}] to localhost:27017
2020-08-13 17:36:40.657  INFO [Trade-Account-Service,,,,]-INFO -cluster-[Line:71]-Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=2501614}
2020-08-13 17:36:41.462  INFO [Trade-Account-Service,,,,]-INFO -PropertySourcedRequestMappingHandlerMapping-[Line:69]-Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2020-08-13 17:36:41.493  WARN [Trade-Account-Service,,,,]-WARN -URLConfigurationSource-[Line:121]-No URLs will be polled as dynamic configuration sources.
2020-08-13 17:36:41.493  INFO [Trade-Account-Service,,,,]-INFO -URLConfigurationSource-[Line:122]-To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-08-13 17:36:41.496  WARN [Trade-Account-Service,,,,]-WARN -URLConfigurationSource-[Line:121]-No URLs will be polled as dynamic configuration sources.
2020-08-13 17:36:41.497  INFO [Trade-Account-Service,,,,]-INFO -URLConfigurationSource-[Line:122]-To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-08-13 17:36:42.211  INFO [Trade-Account-Service,,,,]-INFO -DiscoveryClient-[Line:371]-Initializing Eureka in region us-east-1
2020-08-13 17:36:42.331  INFO [Trade-Account-Service,,,,]-INFO -DiscoveryJerseyProvider-[Line:70]-Using JSON encoding codec LegacyJacksonJson
2020-08-13 17:36:42.331  INFO [Trade-Account-Service,,,,]-INFO -DiscoveryJerseyProvider-[Line:71]-Using JSON decoding codec LegacyJacksonJson
2020-08-13 17:36:42.412  INFO [Trade-Account-Service,,,,]-INFO -DiscoveryJerseyProvider-[Line:80]-Using XML encoding codec XStreamXml
2020-08-13 17:36:42.412  INFO [Trade-Account-Service,,,,]-INFO -DiscoveryJerseyProvider-[Line:81]-Using XML decoding codec XStreamXml
2020-08-13 17:36:42.556  INFO [Trade-Account-Service,,,,]-INFO -ConfigClusterResolver-[Line:43]-Resolving eureka endpoints via configuration
2020-08-13 17:36:42.568  INFO [Trade-Account-Service,,,,]-INFO -DiscoveryClient-[Line:988]-Disable delta property : false
2020-08-13 17:36:42.569  INFO [Trade-Account-Service,,,,]-INFO -DiscoveryClient-[Line:989]-Single vip registry refresh property : null
2020-08-13 17:36:42.569  INFO [Trade-Account-Service,,,,]-INFO -DiscoveryClient-[Line:990]-Force full registry fetch : false
2020-08-13 17:36:42.569  INFO [Trade-Account-Service,,,,]-INFO -DiscoveryClient-[Line:991]-Application is null : false
2020-08-13 17:36:42.569  INFO [Trade-Account-Service,,,,]-INFO -DiscoveryClient-[Line:992]-Registered Applications size is zero : true
2020-08-13 17:36:42.569  INFO [Trade-Account-Service,,,,]-INFO -DiscoveryClient-[Line:994]-Application version is -1: true
2020-08-13 17:36:42.570  INFO [Trade-Account-Service,,,,]-INFO -DiscoveryClient-[Line:1077]-Getting all instance registry info from the eureka server
2020-08-13 17:36:42.674  INFO [Trade-Account-Service,,,,]-INFO -DiscoveryClient-[Line:1086]-The response status is 200
2020-08-13 17:36:42.676  INFO [Trade-Account-Service,,,,]-INFO -DiscoveryClient-[Line:1301]-Starting heartbeat executor: renew interval is: 30
2020-08-13 17:36:42.678  INFO [Trade-Account-Service,,,,]-INFO -InstanceInfoReplicator-[Line:60]-InstanceInfoReplicator onDemand update allowed rate per min is 4
2020-08-13 17:36:42.681  INFO [Trade-Account-Service,,,,]-INFO -DiscoveryClient-[Line:475]-Discovery Client initialized at timestamp 1597320402681 with initial instances count: 2
2020-08-13 17:36:42.688  INFO [Trade-Account-Service,,,,]-INFO -DiscoveryClient-[Line:1337]-Saw local status change event StatusChangeEvent [timestamp=1597320402688, current=UP, previous=STARTING]
2020-08-13 17:36:42.690  INFO [Trade-Account-Service,,,,]-INFO -DiscoveryClient-[Line:854]-DiscoveryClient_TRADE-ACCOUNT-SERVICE/192.168.43.80:Trade-Account-Service:8080: registering service...
2020-08-13 17:36:42.719  INFO [Trade-Account-Service,,,,]-INFO -DocumentationPluginsBootstrapper-[Line:160]-Context refreshed
2020-08-13 17:36:42.727  INFO [Trade-Account-Service,,,,]-INFO -DiscoveryClient-[Line:863]-DiscoveryClient_TRADE-ACCOUNT-SERVICE/192.168.43.80:Trade-Account-Service:8080 - registration status: 204
2020-08-13 17:36:42.729  INFO [Trade-Account-Service,,,,]-INFO -DocumentationPluginsBootstrapper-[Line:163]-Found 1 custom documentation plugin(s)
2020-08-13 17:36:42.755  INFO [Trade-Account-Service,,,,]-INFO -ApiListingReferenceScanner-[Line:41]-Scanning for api listing references
2020-08-13 17:36:42.919  INFO [Trade-Account-Service,,,,]-INFO -AccountTradeServiceApplication-[Line:61]-Started AccountTradeServiceApplication in 6.067 seconds (JVM running for 6.784)
2020-08-13 17:36:42.921  INFO [Trade-Account-Service,,,,]-INFO -AccountTradeServiceApplication-[Line:18]-Account Service Started
2020-08-13 17:36:52.461  INFO [Trade-Sequence-Service,,,,]-INFO -DiscoveryClient-[Line:988]-Disable delta property : false
2020-08-13 17:36:52.461  INFO [Trade-Sequence-Service,,,,]-INFO -DiscoveryClient-[Line:989]-Single vip registry refresh property : null
2020-08-13 17:36:52.461  INFO [Trade-Sequence-Service,,,,]-INFO -DiscoveryClient-[Line:990]-Force full registry fetch : false
2020-08-13 17:36:52.461  INFO [Trade-Sequence-Service,,,,]-INFO -DiscoveryClient-[Line:991]-Application is null : false
2020-08-13 17:36:52.462  INFO [Trade-Sequence-Service,,,,]-INFO -DiscoveryClient-[Line:992]-Registered Applications size is zero : true
2020-08-13 17:36:52.462  INFO [Trade-Sequence-Service,,,,]-INFO -DiscoveryClient-[Line:994]-Application version is -1: false
2020-08-13 17:36:52.462  INFO [Trade-Sequence-Service,,,,]-INFO -DiscoveryClient-[Line:1077]-Getting all instance registry info from the eureka server
2020-08-13 17:36:52.503  INFO [Trade-Sequence-Service,,,,]-INFO -DiscoveryClient-[Line:1086]-The response status is 200
2020-08-13 17:37:07.419  INFO [Trade-Deposit-Service,,,,]-INFO -TradeDepositServiceApplication-[Line:651]-No active profile set, falling back to default profiles: default
2020-08-13 17:37:09.624  INFO [Trade-Deposit-Service,,,,]-INFO -cluster-[Line:71]-Cluster created with settings {hosts=[localhost:27017], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms'}
2020-08-13 17:37:09.667  INFO [Trade-Deposit-Service,,,,]-INFO -connection-[Line:71]-Opened connection [connectionId{localValue:1, serverValue:5}] to localhost:27017
2020-08-13 17:37:09.671  INFO [Trade-Deposit-Service,,,,]-INFO -cluster-[Line:71]-Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=2657750}
2020-08-13 17:37:10.446  INFO [Trade-Deposit-Service,,,,]-INFO -PropertySourcedRequestMappingHandlerMapping-[Line:69]-Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2020-08-13 17:37:10.475  WARN [Trade-Deposit-Service,,,,]-WARN -URLConfigurationSource-[Line:121]-No URLs will be polled as dynamic configuration sources.
2020-08-13 17:37:10.475  INFO [Trade-Deposit-Service,,,,]-INFO -URLConfigurationSource-[Line:122]-To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-08-13 17:37:10.479  WARN [Trade-Deposit-Service,,,,]-WARN -URLConfigurationSource-[Line:121]-No URLs will be polled as dynamic configuration sources.
2020-08-13 17:37:10.479  INFO [Trade-Deposit-Service,,,,]-INFO -URLConfigurationSource-[Line:122]-To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-08-13 17:37:11.187  INFO [Trade-Deposit-Service,,,,]-INFO -DiscoveryClient-[Line:371]-Initializing Eureka in region us-east-1
2020-08-13 17:37:11.322  INFO [Trade-Deposit-Service,,,,]-INFO -DiscoveryJerseyProvider-[Line:70]-Using JSON encoding codec LegacyJacksonJson
2020-08-13 17:37:11.322  INFO [Trade-Deposit-Service,,,,]-INFO -DiscoveryJerseyProvider-[Line:71]-Using JSON decoding codec LegacyJacksonJson
2020-08-13 17:37:11.416  INFO [Trade-Deposit-Service,,,,]-INFO -DiscoveryJerseyProvider-[Line:80]-Using XML encoding codec XStreamXml
2020-08-13 17:37:11.416  INFO [Trade-Deposit-Service,,,,]-INFO -DiscoveryJerseyProvider-[Line:81]-Using XML decoding codec XStreamXml
2020-08-13 17:37:11.576  INFO [Trade-Deposit-Service,,,,]-INFO -ConfigClusterResolver-[Line:43]-Resolving eureka endpoints via configuration
2020-08-13 17:37:11.589  INFO [Trade-Deposit-Service,,,,]-INFO -DiscoveryClient-[Line:988]-Disable delta property : false
2020-08-13 17:37:11.590  INFO [Trade-Deposit-Service,,,,]-INFO -DiscoveryClient-[Line:989]-Single vip registry refresh property : null
2020-08-13 17:37:11.590  INFO [Trade-Deposit-Service,,,,]-INFO -DiscoveryClient-[Line:990]-Force full registry fetch : false
2020-08-13 17:37:11.590  INFO [Trade-Deposit-Service,,,,]-INFO -DiscoveryClient-[Line:991]-Application is null : false
2020-08-13 17:37:11.590  INFO [Trade-Deposit-Service,,,,]-INFO -DiscoveryClient-[Line:992]-Registered Applications size is zero : true
2020-08-13 17:37:11.590  INFO [Trade-Deposit-Service,,,,]-INFO -DiscoveryClient-[Line:994]-Application version is -1: true
2020-08-13 17:37:11.591  INFO [Trade-Deposit-Service,,,,]-INFO -DiscoveryClient-[Line:1077]-Getting all instance registry info from the eureka server
2020-08-13 17:37:11.723  INFO [Trade-Deposit-Service,,,,]-INFO -DiscoveryClient-[Line:1086]-The response status is 200
2020-08-13 17:37:11.726  INFO [Trade-Deposit-Service,,,,]-INFO -DiscoveryClient-[Line:1301]-Starting heartbeat executor: renew interval is: 30
2020-08-13 17:37:11.728  INFO [Trade-Deposit-Service,,,,]-INFO -InstanceInfoReplicator-[Line:60]-InstanceInfoReplicator onDemand update allowed rate per min is 4
2020-08-13 17:37:11.731  INFO [Trade-Deposit-Service,,,,]-INFO -DiscoveryClient-[Line:475]-Discovery Client initialized at timestamp 1597320431731 with initial instances count: 3
2020-08-13 17:37:11.738  INFO [Trade-Deposit-Service,,,,]-INFO -DiscoveryClient-[Line:1337]-Saw local status change event StatusChangeEvent [timestamp=1597320431738, current=UP, previous=STARTING]
2020-08-13 17:37:11.740  INFO [Trade-Deposit-Service,,,,]-INFO -DiscoveryClient-[Line:854]-DiscoveryClient_TRADE-DEPOSIT-SERVICE/192.168.43.80:Trade-Deposit-Service:8082: registering service...
2020-08-13 17:37:11.765  INFO [Trade-Deposit-Service,,,,]-INFO -DocumentationPluginsBootstrapper-[Line:160]-Context refreshed
2020-08-13 17:37:11.772  INFO [Trade-Deposit-Service,,,,]-INFO -DiscoveryClient-[Line:863]-DiscoveryClient_TRADE-DEPOSIT-SERVICE/192.168.43.80:Trade-Deposit-Service:8082 - registration status: 204
2020-08-13 17:37:11.776  INFO [Trade-Deposit-Service,,,,]-INFO -DocumentationPluginsBootstrapper-[Line:163]-Found 1 custom documentation plugin(s)
2020-08-13 17:37:11.803  INFO [Trade-Deposit-Service,,,,]-INFO -ApiListingReferenceScanner-[Line:41]-Scanning for api listing references
2020-08-13 17:37:11.921  INFO [Trade-Deposit-Service,,,,]-INFO -TradeDepositServiceApplication-[Line:61]-Started TradeDepositServiceApplication in 6.089 seconds (JVM running for 6.927)
2020-08-13 17:37:11.923  INFO [Trade-Deposit-Service,,,,]-INFO -TradeDepositServiceApplication-[Line:19]-Deposit Service Started
2020-08-13 17:37:19.559  INFO [Trade-Withdrawal-Service,,,,]-INFO -TradeWithdrawalServiceApplication-[Line:651]-No active profile set, falling back to default profiles: default
2020-08-13 17:37:21.846  INFO [Trade-Withdrawal-Service,,,,]-INFO -cluster-[Line:71]-Cluster created with settings {hosts=[localhost:27017], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms'}
2020-08-13 17:37:21.917  INFO [Trade-Withdrawal-Service,,,,]-INFO -connection-[Line:71]-Opened connection [connectionId{localValue:1, serverValue:6}] to localhost:27017
2020-08-13 17:37:21.922  INFO [Trade-Withdrawal-Service,,,,]-INFO -cluster-[Line:71]-Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=3507870}
2020-08-13 17:37:23.039  INFO [Trade-Withdrawal-Service,,,,]-INFO -PropertySourcedRequestMappingHandlerMapping-[Line:69]-Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2020-08-13 17:37:23.088  WARN [Trade-Withdrawal-Service,,,,]-WARN -URLConfigurationSource-[Line:121]-No URLs will be polled as dynamic configuration sources.
2020-08-13 17:37:23.089  INFO [Trade-Withdrawal-Service,,,,]-INFO -URLConfigurationSource-[Line:122]-To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-08-13 17:37:23.095  WARN [Trade-Withdrawal-Service,,,,]-WARN -URLConfigurationSource-[Line:121]-No URLs will be polled as dynamic configuration sources.
2020-08-13 17:37:23.095  INFO [Trade-Withdrawal-Service,,,,]-INFO -URLConfigurationSource-[Line:122]-To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-08-13 17:37:24.040  INFO [Trade-Withdrawal-Service,,,,]-INFO -DiscoveryClient-[Line:371]-Initializing Eureka in region us-east-1
2020-08-13 17:37:24.207  INFO [Trade-Withdrawal-Service,,,,]-INFO -DiscoveryJerseyProvider-[Line:70]-Using JSON encoding codec LegacyJacksonJson
2020-08-13 17:37:24.207  INFO [Trade-Withdrawal-Service,,,,]-INFO -DiscoveryJerseyProvider-[Line:71]-Using JSON decoding codec LegacyJacksonJson
2020-08-13 17:37:24.315  INFO [Trade-Withdrawal-Service,,,,]-INFO -DiscoveryJerseyProvider-[Line:80]-Using XML encoding codec XStreamXml
2020-08-13 17:37:24.316  INFO [Trade-Withdrawal-Service,,,,]-INFO -DiscoveryJerseyProvider-[Line:81]-Using XML decoding codec XStreamXml
2020-08-13 17:37:24.501  INFO [Trade-Withdrawal-Service,,,,]-INFO -ConfigClusterResolver-[Line:43]-Resolving eureka endpoints via configuration
2020-08-13 17:37:24.515  INFO [Trade-Withdrawal-Service,,,,]-INFO -DiscoveryClient-[Line:988]-Disable delta property : false
2020-08-13 17:37:24.516  INFO [Trade-Withdrawal-Service,,,,]-INFO -DiscoveryClient-[Line:989]-Single vip registry refresh property : null
2020-08-13 17:37:24.516  INFO [Trade-Withdrawal-Service,,,,]-INFO -DiscoveryClient-[Line:990]-Force full registry fetch : false
2020-08-13 17:37:24.517  INFO [Trade-Withdrawal-Service,,,,]-INFO -DiscoveryClient-[Line:991]-Application is null : false
2020-08-13 17:37:24.517  INFO [Trade-Withdrawal-Service,,,,]-INFO -DiscoveryClient-[Line:992]-Registered Applications size is zero : true
2020-08-13 17:37:24.517  INFO [Trade-Withdrawal-Service,,,,]-INFO -DiscoveryClient-[Line:994]-Application version is -1: true
2020-08-13 17:37:24.518  INFO [Trade-Withdrawal-Service,,,,]-INFO -DiscoveryClient-[Line:1077]-Getting all instance registry info from the eureka server
2020-08-13 17:37:24.669  INFO [Trade-Withdrawal-Service,,,,]-INFO -DiscoveryClient-[Line:1086]-The response status is 200
2020-08-13 17:37:24.671  INFO [Trade-Withdrawal-Service,,,,]-INFO -DiscoveryClient-[Line:1301]-Starting heartbeat executor: renew interval is: 30
2020-08-13 17:37:24.673  INFO [Trade-Withdrawal-Service,,,,]-INFO -InstanceInfoReplicator-[Line:60]-InstanceInfoReplicator onDemand update allowed rate per min is 4
2020-08-13 17:37:24.677  INFO [Trade-Withdrawal-Service,,,,]-INFO -DiscoveryClient-[Line:475]-Discovery Client initialized at timestamp 1597320444676 with initial instances count: 3
2020-08-13 17:37:24.684  INFO [Trade-Withdrawal-Service,,,,]-INFO -DiscoveryClient-[Line:1337]-Saw local status change event StatusChangeEvent [timestamp=1597320444684, current=UP, previous=STARTING]
2020-08-13 17:37:24.686  INFO [Trade-Withdrawal-Service,,,,]-INFO -DiscoveryClient-[Line:854]-DiscoveryClient_TRADE-WITHDRAWAL-SERVICE/192.168.43.80:Trade-Withdrawal-Service:8085: registering service...
2020-08-13 17:37:24.726  INFO [Trade-Withdrawal-Service,,,,]-INFO -DiscoveryClient-[Line:863]-DiscoveryClient_TRADE-WITHDRAWAL-SERVICE/192.168.43.80:Trade-Withdrawal-Service:8085 - registration status: 204
2020-08-13 17:37:24.732  INFO [Trade-Withdrawal-Service,,,,]-INFO -DocumentationPluginsBootstrapper-[Line:160]-Context refreshed
2020-08-13 17:37:24.752  INFO [Trade-Withdrawal-Service,,,,]-INFO -DocumentationPluginsBootstrapper-[Line:163]-Found 1 custom documentation plugin(s)
2020-08-13 17:37:24.800  INFO [Trade-Withdrawal-Service,,,,]-INFO -ApiListingReferenceScanner-[Line:41]-Scanning for api listing references
2020-08-13 17:37:24.948  INFO [Trade-Withdrawal-Service,,,,]-INFO -TradeWithdrawalServiceApplication-[Line:61]-Started TradeWithdrawalServiceApplication in 6.855 seconds (JVM running for 7.682)
2020-08-13 17:37:24.950  INFO [Trade-Withdrawal-Service,,,,]-INFO -TradeWithdrawalServiceApplication-[Line:19]-Withdrawal Service Started
2020-08-13 17:37:37.894  INFO [Trade-TransferHistory-Service,,,,]-INFO -TradeTransferhistoryServiceApplication-[Line:651]-No active profile set, falling back to default profiles: default
2020-08-13 17:37:42.110  INFO [Trade-TransferHistory-Service,,,,]-INFO -cluster-[Line:71]-Cluster created with settings {hosts=[localhost:27017], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms'}
2020-08-13 17:37:42.214  INFO [Trade-TransferHistory-Service,,,,]-INFO -connection-[Line:71]-Opened connection [connectionId{localValue:1, serverValue:7}] to localhost:27017
2020-08-13 17:37:42.223  INFO [Trade-TransferHistory-Service,,,,]-INFO -cluster-[Line:71]-Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=3203582}
2020-08-13 17:37:43.389  INFO [Trade-TransferHistory-Service,,,,]-INFO -PropertySourcedRequestMappingHandlerMapping-[Line:69]-Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2020-08-13 17:37:43.433  WARN [Trade-TransferHistory-Service,,,,]-WARN -URLConfigurationSource-[Line:121]-No URLs will be polled as dynamic configuration sources.
2020-08-13 17:37:43.433  INFO [Trade-TransferHistory-Service,,,,]-INFO -URLConfigurationSource-[Line:122]-To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-08-13 17:37:43.441  WARN [Trade-TransferHistory-Service,,,,]-WARN -URLConfigurationSource-[Line:121]-No URLs will be polled as dynamic configuration sources.
2020-08-13 17:37:43.442  INFO [Trade-TransferHistory-Service,,,,]-INFO -URLConfigurationSource-[Line:122]-To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-08-13 17:37:44.315  INFO [Trade-TransferHistory-Service,,,,]-INFO -DiscoveryClient-[Line:371]-Initializing Eureka in region us-east-1
2020-08-13 17:37:44.507  INFO [Trade-TransferHistory-Service,,,,]-INFO -DiscoveryJerseyProvider-[Line:70]-Using JSON encoding codec LegacyJacksonJson
2020-08-13 17:37:44.507  INFO [Trade-TransferHistory-Service,,,,]-INFO -DiscoveryJerseyProvider-[Line:71]-Using JSON decoding codec LegacyJacksonJson
2020-08-13 17:37:44.617  INFO [Trade-TransferHistory-Service,,,,]-INFO -DiscoveryJerseyProvider-[Line:80]-Using XML encoding codec XStreamXml
2020-08-13 17:37:44.618  INFO [Trade-TransferHistory-Service,,,,]-INFO -DiscoveryJerseyProvider-[Line:81]-Using XML decoding codec XStreamXml
2020-08-13 17:37:44.759  INFO [Trade-TransferHistory-Service,,,,]-INFO -ConfigClusterResolver-[Line:43]-Resolving eureka endpoints via configuration
2020-08-13 17:37:44.772  INFO [Trade-TransferHistory-Service,,,,]-INFO -DiscoveryClient-[Line:988]-Disable delta property : false
2020-08-13 17:37:44.773  INFO [Trade-TransferHistory-Service,,,,]-INFO -DiscoveryClient-[Line:989]-Single vip registry refresh property : null
2020-08-13 17:37:44.773  INFO [Trade-TransferHistory-Service,,,,]-INFO -DiscoveryClient-[Line:990]-Force full registry fetch : false
2020-08-13 17:37:44.773  INFO [Trade-TransferHistory-Service,,,,]-INFO -DiscoveryClient-[Line:991]-Application is null : false
